Wave Vector	Branch 1	Branch 2	Branch 3	Branch 4	Branch 5	Branch 6	Branch 7	Branch 8	Branch 9	Branch 10	Branch 11	Branch 12	Branch 13	Branch 14	Branch 15	Branch 16	Branch 17	Branch 18	Branch 19	Branch 20	Branch 21	Branch 22	Branch 23	Branch 24	Branch 25	Branch 26	Branch 27	Branch 28	Branch 29	Branch 30	Branch 31	Branch 32	Branch 33	Branch 34	Branch 35	Branch 36	Branch 37	Branch 38	Branch 39	Branch 40	Branch 41	Branch 42	Branch 43	Branch 44	Branch 45	Branch 46	Branch 47	Branch 48	Branch 49	Branch 50	Branch 51	Branch 52	Branch 53	Branch 54	Branch 55	Branch 56	Branch 57	Branch 58	Branch 59	Branch 60	Branch 61	Branch 62	Branch 63	Branch 64	Branch 65	Branch 66	Branch 67	Branch 68	Branch 69	Branch 70	Branch 71	Branch 72	Branch 73	Branch 74	Branch 75	Branch 76	Branch 77	Branch 78	Branch 79	Branch 80	Branch 81	Branch 82	Branch 83	Branch 84	Branch 85	Branch 86	Branch 87	Branch 88	Branch 89	Branch 90
0.2077221	0.8415687206	1.6194014834	1.7770049836	1.8959452671	2.2423113727	2.4588330549	2.9683600625	3.1169849669	3.320057073	3.5485605293	3.8696235968	3.9833401748	4.169563808	4.577075349	4.809258021	5.0103977261	5.1337967755	5.3744123039	5.5823334237	5.9590888855	6.0217262599	6.2393432504	6.4172270002	6.6626545335	6.9859167959	7.0609484002	7.2426761216	7.5352315425	7.9734714512	8.087071799	8.199952682	8.4158223036	8.6847616574	8.8019469437	9.0004777068	9.2516009881	9.3925036962	9.57299759	9.8918924518	10.191008347	10.205612535	10.7974170056	10.8718762099	11.0668291276	11.4072060392	11.5889428234	11.9766462511	12.1804178768	12.5306150833	12.8349814786	13.1129417022	13.2562368143	13.6666241037	13.8512589619	14.6155283832	14.8395224859	15.0517053253	15.209176176	15.3846066648	15.8114338484	15.9600722357	16.3703432872	16.7630877451	17.417445533	17.8389495546	17.9772765418	18.1793071909	19.3968795213	19.7925430328	20.4194907084	21.1488798222	21.4272508215	22.2941367336	22.9570214026	23.2466256794	23.7705904109	24.5996441899	25.2444640415	25.4779531174	25.5511186778	25.8406463942	26.873630207	27.0383930007	27.7370943038	28.1466856105	29.3877501957	30.8162720526	31.1375556504	31.3279972948	34.6018935859
0.2096216	0.859023087	1.6203251627	1.7774140399	1.893155197	2.23114303	2.4644084148	2.9759330054	3.1154234922	3.3204051661	3.5423054977	3.8838189859	3.9898366316	4.164835572	4.578526222	4.8138921449	5.0206086759	5.1349532592	5.3758777755	5.5870986619	5.9576043096	6.0257099456	6.2556429976	6.434381019	6.6640609648	6.9710569189	7.0600421479	7.2424808113	7.5293235189	7.9845763049	8.0860821936	8.1989021446	8.417478955	8.6981071959	8.7982336695	9.0058075169	9.254554492	9.3974240317	9.5672339168	9.8998579775	10.1971689173	10.2089687149	10.7908260814	10.8654526204	11.0661671647	11.4042106859	11.5843293022	11.9793587678	12.1781688526	12.5384627996	12.8399105719	13.110342069	13.2458289201	13.6698421226	13.8463489178	14.6141918457	14.8465385696	15.0557871527	15.2083249109	15.3897536895	15.8131482766	15.9626974149	16.3666379233	16.7681478417	17.4248268661	17.8453249528	17.9812653867	18.1755779914	19.4008511248	19.7884759444	20.4285824868	21.1500346561	21.4304298014	22.2867245083	22.9596122982	23.2449130554	23.758651964	24.5937955113	25.2433613812	25.4836743111	25.5482846989	25.838776557	26.8801161756	27.0339387138	27.738659111	28.1462959707	29.3940291693	30.8272852184	31.1463411272	31.3397785548	34.5993996301
0.2115210	0.8739139626	1.6206706074	1.7772758385	1.8910493786	2.2213494725	2.4692719971	2.9828755563	3.113765039	3.3214331346	3.5366172599	3.8959328478	3.9952345315	4.1610406861	4.5790896469	4.8179041271	5.0299096042	5.1359651114	5.3765408732	5.590975147	5.9558304365	6.0297392741	6.2703460188	6.4507798961	6.6652428041	6.9540996097	7.0613453913	7.2423117757	7.5243018933	7.9949538371	8.0841965638	8.1981749967	8.4188174314	8.7103252163	8.7940905393	9.0108621847	9.2569017024	9.4020983493	9.5617054437	9.9066974573	10.2025382722	10.2119046607	10.7846603059	10.8599522476	11.0659106818	11.4016401837	11.580270945	11.9820472275	12.1760082599	12.5453897585	12.8441895278	13.1082438404	13.2365942468	13.6729666068	13.8417434911	14.612925657	14.8526919592	15.0594264023	15.2071619156	15.3943666383	15.8147237643	15.9650314759	16.363312361	16.7724945161	17.4312436493	17.8501247078	17.985645826	18.1718388218	19.4045347066	19.7846403052	20.4364667444	21.1513200124	21.4332477022	22.2800385077	22.9618201787	23.2433845973	23.7483529875	24.5888077731	25.2424184845	25.4888859743	25.5455332549	25.837224594	26.8859870834	27.0296459816	27.7400424464	28.1459315384	29.399367242	30.8367220208	31.1537194466	31.3499926441	34.5972710355
0.2134204	0.8861707284	1.6206473728	1.7768100516	1.8895358931	2.2131104422	2.473332169	2.9890005654	3.1120624266	3.3228762755	3.531642398	3.9058693993	3.9995849189	4.1581348368	4.5790668117	4.8212519034	5.0380504784	5.1368157201	5.3766047677	5.5940038751	5.9540313154	6.0335795542	6.2829215523	6.4658853843	6.6662542493	6.937197498	7.0634622122	7.242133555	7.5201782175	8.004474958	8.0815326002	8.1977432354	8.419877505	8.7212570596	8.7896999984	9.0154427352	9.2586194488	9.4063771979	9.5566760468	9.9123699988	10.206968446	10.2144245829	10.7792509705	10.8553466369	11.0659325085	11.3995117647	11.5768397218	11.9845389018	12.1740437876	12.551262983	12.8477459741	13.1066740941	13.2286758975	13.6758492981	13.8376139362	14.6117986451	14.8578774717	15.0625484822	15.2058903133	15.3983099421	15.8161070668	15.9670200524	16.3604543497	16.7760960869	17.4366200711	17.853536901	17.9901274157	18.1682648905	19.4077869727	19.7812231087	20.4430368911	21.1526012903	21.4356478354	22.2742648191	22.9636384222	23.2420765912	23.7397927189	24.584699928	25.2416403755	25.4935176879	25.5429252532	25.8359769805	26.8911197883	27.0257064067	27.7412146108	28.1456109002	29.4037510084	30.8445254559	31.1597180174	31.3585169972	34.5955170107
0.2153198	0.8957436771	1.6204356939	1.7762150236	1.8885095737	2.2065646748	2.4765308035	2.994102017	3.1104426622	3.3244346992	3.5275394874	3.9135829077	4.002929123	4.156036636	4.578732709	4.8238948665	5.0447672153	5.1374886446	5.3763041462	5.5962498451	5.9524223889	6.0369504927	6.292994375	6.4789825131	6.6671244477	6.9219928225	7.0656215646	7.2419494661	7.5169614318	8.0129121555	8.0783440873	8.1975412841	8.420684592	8.730732151	8.7852636498	9.019329386	9.2597660566	9.4100601538	9.5524037784	9.9168358146	10.2103580968	10.2165255071	10.7748418543	10.8516623198	11.0661066273	11.3978400192	11.5740992699	11.9866729484	12.17238047	12.5559651865	12.8505333942	13.1056019057	13.2222407423	13.6783292957	13.8341414132	14.6108660343	14.8620064072	15.0650784378	15.204690299	15.4014784638	15.8172466821	15.9686168741	16.3581420565	16.7789259013	17.4408859203	17.8558154103	17.9943014453	18.1650824297	19.4104752979	19.7783854926	20.4482152926	21.1537514741	21.4375776989	22.2695737051	22.9650606012	23.2410216509	23.7330519227	24.5814879071	25.2410310856	25.4974591086	25.5405640678	25.8350212392	26.895366122	27.0223260134	27.7421513267	28.145348182	29.4071702756	30.8506470965	31.1643597538	31.3652510687	34.5941450498
0.2172192	0.9026002017	1.6201798232	1.7756592107	1.8878666559	2.2018162361	2.4788333199	2.9979628209	3.1090828529	3.3258109722	3.5244659111	3.9190684114	4.0052978248	4.1546439657	4.5783183354	4.8258019233	5.0498000231	5.1379726035	5.3758758605	5.5977860953	5.9511650861	6.0395822173	6.3003222902	6.4892318295	6.6678360883	6.9098730869	7.0673984028	7.241784233	7.5146585092	8.0198579261	8.0750886153	8.1974839323	8.4212536581	8.7384706674	8.7810940938	9.0223030643	9.2604519937	9.412920123	9.5491324159	9.9200577403	10.2126858919	10.2181592915	10.7715967878	10.8489589949	11.0663206944	11.3966368649	11.5721021704	11.9883092447	12.1711134759	12.5593986856	12.8525286078	13.1049483835	13.2174674948	13.6802465815	13.8315026326	14.6101701067	14.8650078044	15.0669460478	15.203714003	15.4037944632	15.8180970758	15.9697847868	16.356440699	16.7809627226	17.4439806317	17.8572205768	17.997715869	18.1625469979	19.4124854003	19.7762592745	20.4519480933	21.154660118	21.4389919458	22.2661102321	22.9660810145	23.2402471537	23.7281929521	24.5791843762	25.2405937023	25.5005430774	25.5386119709	25.8343467539	26.8985637158	27.0197132935	27.742833778	28.1451536616	29.4096176053	30.8550481462	31.1676625575	31.3701167387	34.5931609535
0.2191187	0.9067207628	1.6199842607	1.7752715538	1.8875198229	2.1989381434	2.4802207783	3.0003798758	3.1081695911	3.3267514935	3.5225584713	3.9223445607	4.0067114627	4.1538571846	4.5779976445	4.8269531004	5.0529237777	5.1382629619	5.3755249811	5.5986778934	5.9503689597	6.0412558093	6.304764859	6.495803143	6.6683214073	6.9020261087	7.0685502106	7.2416686953	7.5132746064	8.0246316898	8.0725013873	8.1974889412	8.4215926865	8.7438797937	8.7778130353	9.0241742557	9.2607999748	9.4147417734	9.5470716287	9.9220047905	10.2140189566	10.219217172	10.7696154653	10.8473031561	11.0664866028	11.3959112453	11.5708877014	11.9893380451	12.1703196401	12.5614896239	12.8537249113	13.1046131946	13.2145223736	13.6814616842	13.8298495073	14.6097407097	14.8668297705	15.0680928475	15.2030784967	15.4052046995	15.8186225409	15.9704965999	16.3553994452	16.7821910878	17.4458573254	17.8579693034	17.9999592164	18.1609037076	19.413728897	19.7749428298	20.4542005657	21.1552415709	21.4398554165	22.2639854744	22.9666951785	23.2397738208	23.7252600055	24.5777985346	25.2403304067	25.5025462245	25.5372891388	25.83394544	26.9005586362	27.0180557182	27.7432485815	28.1450342848	29.4110879482	30.8577002796	31.1696391714	31.3730583472	34.5925688495
0.2210181	0.9080953023	1.6199120566	1.7751331153	1.8874109949	2.1979739448	2.4806841391	3.0012040295	3.1078469922	3.3270851639	3.5219114107	3.9234334689	4.0071814619	4.1536037682	4.577878559	4.8273378916	5.0539835215	5.1383595601	5.3753914346	5.598969887	5.9500967919	6.0418299197	6.306252565	6.4980716072	6.6684962017	6.8993049147	7.0689478226	7.2416271417	7.5128129395	8.026372907	8.0714839772	8.1974976647	8.4217053508	8.7459126642	8.7764871676	9.0248133729	9.2609042354	9.4153682445	9.5463671364	9.9226562413	10.2144499041	10.2195853306	10.7689497414	10.846745029	11.0665483098	11.395668739	11.5704801406	11.9896890583	12.1700491944	12.5621918426	12.8541232571	13.1045123847	13.2135258829	13.6818782408	13.8292860781	14.6095956109	14.8674406417	15.0684797146	15.2028581399	15.40567817	15.818800304	15.9707357289	16.3550488968	16.7826015947	17.446486285	17.8582026591	18.0007418906	18.1603335422	19.4141497922	19.7744971237	20.4549534413	21.1554415809	21.4401457921	22.2632692759	22.9669002283	23.2396145785	23.7242794384	24.5773359637	25.2402424976	25.5032467364	25.5368155911	25.833812242	26.9012376201	27.0174869079	27.7433877365	28.1449940566	29.4115783814	30.8585862538	31.1702972007	31.3740425796	34.5923712074
0.2229175	0.9067207628	1.6199842607	1.7752715538	1.8875198229	2.1989381434	2.4802207783	3.0003798758	3.1081695911	3.3267514935	3.5225584713	3.9223445607	4.0067114627	4.1538571846	4.5779976445	4.8269531004	5.0529237777	5.1382629619	5.3755249811	5.5986778934	5.9503689597	6.0412558093	6.304764859	6.495803143	6.6683214073	6.9020261087	7.0685502106	7.2416686953	7.5132746064	8.0246316898	8.0725013873	8.1974889412	8.4215926865	8.7438797937	8.7778130353	9.0241742557	9.2607999748	9.4147417734	9.5470716287	9.9220047905	10.2140189566	10.219217172	10.7696154653	10.8473031561	11.0664866028	11.3959112453	11.5708877014	11.9893380451	12.1703196401	12.5614896239	12.8537249113	13.1046131946	13.2145223736	13.6814616842	13.8298495073	14.6097407097	14.8668297705	15.0680928475	15.2030784967	15.4052046995	15.8186225409	15.9704965999	16.3553994452	16.7821910878	17.4458573254	17.8579693034	17.9999592164	18.1609037076	19.413728897	19.7749428298	20.4542005657	21.1552415709	21.4398554165	22.2639854744	22.9666951785	23.2397738208	23.7252600055	24.5777985346	25.2403304067	25.5025462245	25.5372891388	25.83394544	26.9005586362	27.0180557182	27.7432485815	28.1450342848	29.4110879482	30.8577002796	31.1696391714	31.3730583472	34.5925688495
0.2248169	0.9026002017	1.6201798232	1.7756592107	1.8878666559	2.2018162361	2.4788333199	2.9979628209	3.1090828529	3.3258109722	3.5244659111	3.9190684114	4.0052978248	4.1546439657	4.5783183354	4.8258019233	5.0498000231	5.1379726035	5.3758758605	5.5977860953	5.9511650861	6.0395822173	6.3003222902	6.4892318295	6.6678360883	6.9098730869	7.0673984028	7.241784233	7.5146585092	8.0198579261	8.0750886153	8.1974839323	8.4212536581	8.7384706674	8.7810940938	9.0223030643	9.2604519937	9.412920123	9.5491324159	9.9200577403	10.2126858919	10.2181592915	10.7715967878	10.8489589949	11.0663206944	11.3966368649	11.5721021704	11.9883092447	12.1711134759	12.5593986856	12.8525286078	13.1049483835	13.2174674948	13.6802465815	13.8315026326	14.6101701067	14.8650078044	15.0669460478	15.203714003	15.4037944632	15.8180970758	15.9697847868	16.356440699	16.7809627226	17.4439806317	17.8572205768	17.997715869	18.1625469979	19.4124854003	19.7762592745	20.4519480933	21.154660118	21.4389919458	22.2661102321	22.9660810145	23.2402471537	23.7281929521	24.5791843762	25.2405937023	25.5005430774	25.5386119709	25.8343467539	26.8985637158	27.0197132935	27.742833778	28.1451536616	29.4096176053	30.8550481462	31.1676625575	31.3701167387	34.5931609535
0.2267163	0.8957436771	1.6204356939	1.7762150236	1.8885095737	2.2065646748	2.4765308035	2.994102017	3.1104426622	3.3244346992	3.5275394874	3.9135829077	4.002929123	4.156036636	4.578732709	4.8238948665	5.0447672153	5.1374886446	5.3763041462	5.5962498451	5.9524223889	6.0369504927	6.292994375	6.4789825131	6.6671244477	6.9219928225	7.0656215646	7.2419494661	7.5169614318	8.0129121555	8.0783440873	8.1975412841	8.420684592	8.730732151	8.7852636498	9.019329386	9.2597660566	9.4100601538	9.5524037784	9.9168358146	10.2103580968	10.2165255071	10.7748418543	10.8516623198	11.0661066273	11.3978400192	11.5740992699	11.9866729484	12.17238047	12.5559651865	12.8505333942	13.1056019057	13.2222407423	13.6783292957	13.8341414132	14.6108660343	14.8620064072	15.0650784378	15.204690299	15.4014784638	15.8172466821	15.9686168741	16.3581420565	16.7789259013	17.4408859203	17.8558154103	17.9943014453	18.1650824297	19.4104752979	19.7783854926	20.4482152926	21.1537514741	21.4375776989	22.2695737051	22.9650606012	23.2410216509	23.7330519227	24.5814879071	25.2410310856	25.4974591086	25.5405640678	25.8350212392	26.895366122	27.0223260134	27.7421513267	28.145348182	29.4071702756	30.8506470965	31.1643597538	31.3652510687	34.5941450498
0.2286157	0.8861707284	1.6206473728	1.7768100516	1.8895358931	2.2131104422	2.473332169	2.9890005654	3.1120624266	3.3228762755	3.531642398	3.9058693993	3.9995849189	4.1581348368	4.5790668117	4.8212519034	5.0380504784	5.1368157201	5.3766047677	5.5940038751	5.9540313154	6.0335795542	6.2829215523	6.4658853843	6.6662542493	6.937197498	7.0634622122	7.242133555	7.5201782175	8.004474958	8.0815326002	8.1977432354	8.419877505	8.7212570596	8.7896999984	9.0154427352	9.2586194488	9.4063771979	9.5566760468	9.9123699988	10.206968446	10.2144245829	10.7792509705	10.8553466369	11.0659325085	11.3995117647	11.5768397218	11.9845389018	12.1740437876	12.551262983	12.8477459741	13.1066740941	13.2286758975	13.6758492981	13.8376139362	14.6117986451	14.8578774717	15.0625484822	15.2058903133	15.3983099421	15.8161070668	15.9670200524	16.3604543497	16.7760960869	17.4366200711	17.853536901	17.9901274157	18.1682648905	19.4077869727	19.7812231087	20.4430368911	21.1526012903	21.4356478354	22.2742648191	22.9636384222	23.2420765912	23.7397927189	24.584699928	25.2416403755	25.4935176879	25.5429252532	25.8359769805	26.8911197883	27.0257064067	27.7412146108	28.1456109002	29.4037510084	30.8445254559	31.1597180174	31.3585169972	34.5955170107
0.2305152	0.8739139626	1.6206706074	1.7772758385	1.8910493786	2.2213494725	2.4692719971	2.9828755563	3.113765039	3.3214331346	3.5366172599	3.8959328478	3.9952345315	4.1610406861	4.5790896469	4.8179041271	5.0299096042	5.1359651114	5.3765408732	5.590975147	5.9558304365	6.0297392741	6.2703460188	6.4507798961	6.6652428041	6.9540996097	7.0613453913	7.2423117757	7.5243018933	7.9949538371	8.0841965638	8.1981749967	8.4188174314	8.7103252163	8.7940905393	9.0108621847	9.2569017024	9.4020983493	9.5617054437	9.9066974573	10.2025382722	10.2119046607	10.7846603059	10.8599522476	11.0659106818	11.4016401837	11.580270945	11.9820472275	12.1760082599	12.5453897585	12.8441895278	13.1082438404	13.2365942468	13.6729666068	13.8417434911	14.612925657	14.8526919592	15.0594264023	15.2071619156	15.3943666383	15.8147237643	15.9650314759	16.363312361	16.7724945161	17.4312436493	17.8501247078	17.985645826	18.1718388218	19.4045347066	19.7846403052	20.4364667444	21.1513200124	21.4332477022	22.2800385077	22.9618201787	23.2433845973	23.7483529875	24.5888077731	25.2424184845	25.4888859743	25.5455332549	25.837224594	26.8859870834	27.0296459816	27.7400424464	28.1459315384	29.399367242	30.8367220208	31.1537194466	31.3499926441	34.5972710355
0.2324146	0.859023087	1.6203251627	1.7774140399	1.893155197	2.23114303	2.4644084148	2.9759330054	3.1154234922	3.3204051661	3.5423054977	3.8838189859	3.9898366316	4.164835572	4.578526222	4.8138921449	5.0206086759	5.1349532592	5.3758777755	5.5870986619	5.9576043096	6.0257099456	6.2556429976	6.434381019	6.6640609648	6.9710569189	7.0600421479	7.2424808113	7.5293235189	7.9845763049	8.0860821936	8.1989021446	8.417478955	8.6981071959	8.7982336695	9.0058075169	9.254554492	9.3974240317	9.5672339168	9.8998579775	10.1971689173	10.2089687149	10.7908260814	10.8654526204	11.0661671647	11.4042106859	11.5843293022	11.9793587678	12.1781688526	12.5384627996	12.8399105719	13.110342069	13.2458289201	13.6698421226	13.8463489178	14.6141918457	14.8465385696	15.0557871527	15.2083249109	15.3897536895	15.8131482766	15.9626974149	16.3666379233	16.7681478417	17.4248268661	17.8453249528	17.9812653867	18.1755779914	19.4008511248	19.7884759444	20.4285824868	21.1500346561	21.4304298014	22.2867245083	22.9596122982	23.2449130554	23.758651964	24.5937955113	25.2433613812	25.4836743111	25.5482846989	25.838776557	26.8801161756	27.0339387138	27.738659111	28.1462959707	29.3940291693	30.8272852184	31.1463411271	31.3397785548	34.5993996301
0.2343140	0.8415687206	1.6194014834	1.7770049836	1.8959452671	2.2423113727	2.4588330549	2.9683600625	3.1169849669	3.320057073	3.5485605293	3.8696235968	3.9833401748	4.169563808	4.577075349	4.809258021	5.0103977261	5.1337967755	5.3744123039	5.5823334237	5.9590888855	6.0217262599	6.2393432504	6.4172270002	6.6626545335	6.9859167959	7.0609484002	7.2426761216	7.5352315425	7.9734714512	8.087071799	8.199952682	8.4158223036	8.6847616574	8.8019469437	9.0004777068	9.2516009881	9.3925036962	9.57299759	9.8918924518	10.191008347	10.205612535	10.7974170056	10.8718762099	11.0668291276	11.4072060392	11.5889428234	11.9766462511	12.1804178768	12.5306150833	12.8349814786	13.1129417022	13.2562368143	13.6666241037	13.8512589619	14.6155283832	14.8395224859	15.0517053253	15.209176176	15.3846066648	15.8114338484	15.9600722357	16.3703432872	16.7630877451	17.417445533	17.8389495546	17.9772765418	18.1793071909	19.3968795213	19.7925430328	20.4194907084	21.1488798222	21.4272508215	22.2941367336	22.9570214026	23.2466256794	23.7705904109	24.5996441899	25.2444640415	25.4779531174	25.5511186778	25.8406463942	26.873630207	27.0383930007	27.7370943038	28.1466856105	29.3877501957	30.8162720526	31.1375556504	31.3279972948	34.6018935859
0.2362134	0.8216454585	1.6176705475	1.7758128547	1.8994866296	2.2546243723	2.4526830204	2.9603298819	3.1184786193	3.3205892984	3.5552541585	3.8534929408	3.9756867032	4.175225049	4.574432697	4.8040283941	4.9995086365	5.1325052747	5.3719955791	5.5766749611	5.9599846605	6.0179121351	6.2221399295	6.3996918102	6.6609654703	6.9960491177	7.0660273281	7.2429919858	7.5420105089	7.9617179687	8.0871384608	8.2013095212	8.4137895721	8.6704745369	8.805033421	8.9950388736	9.248158322	9.3874257407	9.5787277012	9.8828446578	10.1842331306	10.201843569	10.8040268275	10.8793106004	11.0680118691	11.4106059671	11.5940343719	11.9740868944	12.1826502624	12.5219920718	12.8294981472	13.1159620385	13.2677002193	13.6634407845	13.8563206078	14.6168520283	14.8317644221	15.0472523182	15.2094932618	15.3790937335	15.8096312744	15.9572172291	16.3743344535	16.7573505633	17.4091774445	17.8309245838	17.9738012899	18.1829099435	19.3927667618	19.7966310537	20.409332115	21.1479888336	21.423769068	22.3020823303	22.9540537888	23.2484840823	23.7840508925	24.6063321047	25.2457203901	25.4717685616	25.5540015764	25.842847754	26.8666251408	27.0428352377	27.7353829875	28.1470767449	29.3805474837	30.8037468566	31.1273322987	31.314792359	34.6047419581
